,pre,post,cel_jsh_chemical.csv' with 108 nodes and 817 edges_weight,cel_n2u_chemical.csv' with 89 nodes and 986 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 349 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 410 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 419 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 469 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 620 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 611 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 859 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 838 edges_weight,conserved,average_size
762,CEPsh,RIH,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,7,1.8571428571428572
763,CEPsh,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
764,CEPsh,SMB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,1.0
765,CEPsh,URY,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0
766,CEPsh,URB,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
767,CEPsh,RIR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
768,CEPsh,RIB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
769,CEPsh,RIF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
770,CEPsh,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
771,CEPsh,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
772,CEPsh,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
773,FLP,FLP,16.0,14.0,0.0,1.0,4.0,3.0,7.0,2.0,3.0,4.0,9,6.0
774,FLP,PVC,12.0,4.0,0.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,9,3.6666666666666665
775,FLP,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,1.0
776,FLP,SDQ,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5,3.2
777,FLP,RID,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
778,FLP,VB01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
779,FLP,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
780,FLP,RIH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3,1.3333333333333333
781,FLP,RIG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
782,FLP,RMF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
783,FLP,SMB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
784,GLR,IL2,1.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,5.0,3.0,8,2.125
785,GLR,RIH,0.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,8,2.5
786,GLR,RIV,0.0,0.0,5.0,1.0,5.0,4.0,3.0,4.0,1.0,0.0,7,3.2857142857142856
787,GLR,RMDV,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3,1.3333333333333333
788,GLR,RME,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,5,1.2
789,GLR,SMB,0.0,0.0,2.0,3.0,3.0,1.0,4.0,5.0,0.0,0.0,6,3.0
790,GLR,RIA,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0
791,GLR,IL1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3,1.3333333333333333
792,GLR,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
793,GLR,URA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.3333333333333333
794,GLR,SIBD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
795,IL1,IL1,4.0,15.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,8,4.5
796,IL1,IL2,33.0,118.0,0.0,0.0,2.0,3.0,5.0,13.0,27.0,29.0,8,28.75
797,IL1,OLL,3.0,10.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,15.0,6,7.5
798,IL1,OLQ,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4,4.25
799,IL1,PVR,26.0,0.0,1.0,1.0,1.0,5.0,7.0,2.0,13.0,10.0,9,7.333333333333333
800,IL1,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3,1.3333333333333333
801,IL1,RIP,70.0,68.0,7.0,15.0,12.0,13.0,12.0,10.0,12.0,12.0,10,23.1
802,IL1,RMD,25.0,28.0,4.0,7.0,8.0,9.0,7.0,10.0,17.0,14.0,10,12.9
803,IL1,RMDD,141.0,135.0,8.0,12.0,15.0,11.0,21.0,19.0,38.0,24.0,10,42.4
804,IL1,RMDV,92.0,99.0,9.0,14.0,13.0,8.0,15.0,21.0,34.0,30.0,10,33.5
805,IL1,RME,9.0,16.0,10.0,12.0,14.0,5.0,6.0,7.0,9.0,11.0,10,9.9
806,IL1,RMG,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4,1.25
807,IL1,RMH,4.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,6,3.5
808,IL1,URA,23.0,57.0,2.0,2.0,3.0,7.0,10.0,4.0,9.0,18.0,10,13.5
809,IL1,URB,7.0,18.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,10,5.5
810,IL1,URY,7.0,18.0,0.0,1.0,0.0,0.0,2.0,10.0,13.0,16.0,7,9.571428571428571
811,IL1,PVT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
812,IL1,RIA,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,6,1.8333333333333333
813,IL1,RIG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
814,IL1,URX,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.6666666666666667
815,IL1,SAA,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
816,IL1,SIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
817,IL1,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
818,IL1,RMF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3,4.0
819,IL1,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
820,IL1,pBWM,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105.0
821,IL1,pBWM3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0
822,IL1,pBWM4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
823,IL1,pBWM5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
824,IL1,pBWM6,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.0
825,IL1,pBWM7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0
826,IL1,pBWM8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0
827,IL1,pBWM9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.0
828,IL2,OLL,8.0,6.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,8,3.25
829,IL2,OLQ,41.0,95.0,8.0,16.0,18.0,15.0,17.0,27.0,56.0,59.0,10,35.2
830,IL2,RIA,4.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,7.0,7,3.857142857142857
831,IL2,RIC,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,5,2.6
832,IL2,RIH,36.0,70.0,9.0,12.0,15.0,15.0,18.0,23.0,30.0,34.0,10,26.2
833,IL2,RIP,45.0,150.0,9.0,17.0,21.0,19.0,29.0,39.0,56.0,70.0,10,45.5
834,IL2,RMD,32.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,4.0,6.0,10,7.2
835,IL2,RME,68.0,130.0,14.0,23.0,28.0,31.0,34.0,37.0,58.0,64.0,10,48.7
836,IL2,URA,28.0,44.0,0.0,9.0,5.0,6.0,13.0,17.0,19.0,32.0,9,19.22222222222222
837,IL2,URB,0.0,6.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,8,2.25
838,IL2,URX,5.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,8.0,7,4.285714285714286
839,IL2,IL2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4,2.0
840,IL2,PVT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3,1.6666666666666667
841,IL2,RMH,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5,1.4
842,IL2,SIBD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2,1.5
843,IL2,RIB,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,1.6666666666666667
844,IL2,RMDV,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4,2.0
845,IL2,RMG,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0
846,IL2,SIA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
847,IL2,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
848,IL2,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0
849,IL2,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,1.5
850,IL2,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,1.5
851,IL2,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
852,IL2,pBWM,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
853,IL2,pBWM5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
854,OLL,OLQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,1.0
855,OLL,RIB,62.0,46.0,6.0,8.0,17.0,13.0,22.0,23.0,26.0,28.0,10,25.1
856,OLL,RIS,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,3.0
857,OLL,RMD,16.0,17.0,1.0,1.0,3.0,5.0,2.0,3.0,6.0,8.0,10,6.2
858,OLL,RMDD,26.0,48.0,0.0,0.0,3.0,6.0,13.0,13.0,22.0,26.0,8,19.625
859,OLL,RMDV,13.0,9.0,0.0,2.0,5.0,6.0,15.0,9.0,22.0,33.0,9,12.666666666666666
860,OLL,RME,8.0,10.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,3.0,6,6.666666666666667
861,OLL,SAA,5.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,7,3.2857142857142856
862,OLL,SMD,39.0,46.0,8.0,14.0,15.0,16.0,16.0,20.0,28.0,29.0,10,23.1
863,OLL,URY,2.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,5,5.0
864,OLL,PVT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
865,OLL,RMG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1.0
866,OLL,URB,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,1.5
867,OLL,OLL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,4.5
868,OLL,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
869,OLL,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
870,PVR,RIP,23.0,0.0,2.0,1.0,2.0,5.0,14.0,1.0,19.0,15.0,9,9.11111111111111
871,PVR,RIV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
872,PVR,SDQ,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1.3333333333333333
873,PVR,SIBV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
874,PVR,URA,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1.6666666666666667
875,PVR,URB,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1.5
876,PVR,URY,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4,1.0
877,PVR,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
878,PVR,RIC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
879,PVR,RID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
880,RIG,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
881,RIG,RIM,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,7,1.8571428571428572
882,RIG,RIR,19.0,19.0,2.0,3.0,1.0,3.0,3.0,7.0,4.0,6.0,10,6.7
883,RIG,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2,2.0
884,RIG,RMF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,4,6.75
885,RIG,RMG,7.0,8.0,2.0,2.0,7.0,2.0,6.0,2.0,4.0,1.0,10,4.1
886,RIG,RMH,20.0,40.0,0.0,0.0,0.0,2.0,8.0,7.0,12.0,15.0,7,14.857142857142858
887,RIG,URX,17.0,22.0,2.0,5.0,3.0,9.0,7.0,12.0,13.0,19.0,10,10.9
888,RIG,URY,1.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,10,2.8
889,RIG,SAA,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,1.6666666666666667
890,RIG,RME,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
891,RIG,RIH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.5
892,RIV,RMD,4.0,10.0,1.0,0.0,0.0,4.0,1.0,5.0,4.0,4.0,8,4.125
893,RIV,RMDD,9.0,1.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,4.0,10,3.4
894,RIV,RMDV,7.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,10.0,8,4.25
895,RIV,SAA,40.0,32.0,3.0,3.0,4.0,7.0,7.0,9.0,6.0,6.0,10,11.7
896,RIV,SDQ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3,2.0
897,RIV,SIA,13.0,10.0,0.0,0.0,0.0,3.0,3.0,7.0,12.0,16.0,7,9.142857142857142
898,RIV,SMD,12.0,28.0,1.0,3.0,3.0,5.0,9.0,6.0,4.0,6.0,10,7.7
899,RIV,RIV,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.0
900,RIV,RMH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
901,RIV,SMB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
902,RIV,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
903,RIV,excgl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,1.5
904,RIV,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
905,RIV,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
906,RIV,RME,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
907,RIV,SIBD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
908,RIV,pBWM,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
909,RIV,pBWM6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
910,RIV,pBWM7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
911,RIV,pBWM8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0
912,RMD,RMD,22.0,19.0,4.0,7.0,12.0,14.0,16.0,15.0,12.0,19.0,10,14.0
913,RMD,RMDD,5.0,13.0,2.0,4.0,5.0,5.0,3.0,6.0,5.0,6.0,10,5.4
914,RMD,RMDV,14.0,16.0,4.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0,10,5.5
915,RMD,RME,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5,2.2
916,RMD,RMF,35.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,29.0,5,22.4
917,RMD,RMG,42.0,46.0,5.0,14.0,10.0,12.0,18.0,13.0,17.0,18.0,10,19.5
918,RMD,RMH,31.0,9.0,0.0,0.0,0.0,1.0,7.0,12.0,17.0,16.0,7,13.285714285714286
919,RMD,SMD,0.0,7.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,8.0,8,3.375
920,RMD,URB,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,6,1.6666666666666667
921,RMD,SIA,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3,3.3333333333333335
922,RMD,SIBD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0
923,RMD,SIBV,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
924,RMD,SMB,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0
925,RMD,URX,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0
926,RMD,URY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
927,RMD,SAA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
928,RMD,pBWM,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
929,RMD,pBWM5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
930,RMD,pBWM6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.0
931,RMD,pBWM7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
932,RMD,pBWM9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
933,RMH,URB,11.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,6,4.833333333333333
934,RMH,RMH,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,2.5
935,RMH,SDQ,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,11.5
936,RMH,SAA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
937,RMH,SMD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
938,RMH,URX,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
939,RMH,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
940,RMH,pBWM,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0
941,RMH,pBWM5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
942,RMH,pBWM6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0
943,RMH,pBWM7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
944,RMH,pBWM9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
945,SAA,SMB,50.0,53.0,9.0,10.0,9.0,20.0,26.0,21.0,26.0,31.0,10,25.5
946,SAA,SMD,32.0,42.0,1.0,6.0,8.0,11.0,7.0,19.0,20.0,21.0,10,16.7
947,SAA,SAA,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1.6666666666666667
948,SAA,SDQ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
949,SAA,SIBV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
950,SAA,VB01,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.5
951,SAA,SIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
952,SIBD,SMB,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,5,2.0
953,SIBD,SMD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
954,SIBD,URB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
955,SIBD,URY,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.75
956,ADF,AIY,3.0,3.0,4.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,10,2.7
957,ADF,AIZ,34.0,86.0,12.0,9.0,10.0,16.0,18.0,13.0,20.0,31.0,10,24.9
958,ADF,ASH,29.0,21.0,0.0,1.0,3.0,1.0,7.0,4.0,4.0,2.0,9,8.0
959,ADF,AUA,12.0,22.0,4.0,3.0,3.0,4.0,8.0,7.0,13.0,5.0,10,8.1
960,ADF,AVH,9.0,6.0,2.0,5.0,4.0,5.0,8.0,5.0,5.0,7.0,10,5.6
961,ADF,AWA,19.0,13.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0,3.0,8,5.875
962,ADF,AWB,38.0,38.0,3.0,3.0,7.0,12.0,12.0,17.0,25.0,23.0,10,17.8
963,ADF,OLQ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5,1.2
964,ADF,RIA,68.0,124.0,4.0,7.0,8.0,15.0,20.0,19.0,35.0,29.0,10,32.9
965,ADF,RIG,9.0,30.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,8.0,7,9.428571428571429
966,ADF,RIR,7.0,16.0,0.0,3.0,1.0,2.0,4.0,5.0,10.0,10.0,9,6.444444444444445
967,ADF,SIBV,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0
968,ADF,SMB,35.0,31.0,0.0,2.0,4.0,5.0,11.0,10.0,13.0,9.0,9,13.333333333333334
969,ADF,URX,2.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,8,3.5
970,ADF,AFD,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4,1.75
971,ADF,AIA,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,7,1.5714285714285714
972,ADF,AIB,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4,1.75
973,ADF,ASE,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,6,1.5
974,ADF,DVA,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
975,ADF,RIH,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,2.3333333333333335
976,ADF,ADF,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1.5
977,ADF,RIM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
978,ADF,AIN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
979,ADF,SIBD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
980,ADF,ADL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
981,ADF,AIM,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
982,ADF,ASI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
983,ADF,AWC,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
984,ADF,BAG,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0
985,ADF,PVP,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
986,ADF,RIB,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
987,ADF,RIV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
988,ADF,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
989,ADF,URY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
990,ADF,ASG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
991,ADF,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
992,ADF,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
993,AIY,AIY,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,4.666666666666667
994,AIY,AIZ,170.0,219.0,8.0,12.0,12.0,14.0,24.0,22.0,26.0,24.0,10,53.1
995,AIY,ASE,72.0,111.0,19.0,15.0,19.0,21.0,38.0,32.0,51.0,52.0,10,43.0
996,AIY,ASI,4.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,6,2.5
997,AIY,AWA,17.0,36.0,2.0,2.0,1.0,2.0,4.0,6.0,8.0,12.0,10,9.0
998,AIY,AWB,15.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,8,3.5
999,AIY,AWC,37.0,64.0,4.0,11.0,12.0,14.0,20.0,17.0,26.0,34.0,10,23.9
1000,AIY,RIA,126.0,167.0,3.0,6.0,5.0,6.0,10.0,7.0,11.0,6.0,10,34.7
