,pre,post,cel_jsh_chemical.csv' with 87 nodes and 918 edges_weight,cel_n2u_chemical.csv' with 86 nodes and 1322 edges_weight,n930_head1.csv' with 89 nodes and 901 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 389 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 466 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 487 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 529 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 726 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 706 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 1056 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 1037 edges_weight,conserved,average_size
2120,RIH,OLQ,46.0,37.0,87.0,7.0,6.0,9.0,9.0,8.0,11.0,27.0,20.0,11,24.272727272727273
2121,RIH,RIA,95.0,73.0,65.0,4.0,6.0,9.0,2.0,18.0,20.0,21.0,15.0,11,29.818181818181817
2122,RIH,RIB,47.0,33.0,22.0,2.0,2.0,3.0,1.0,8.0,8.0,8.0,13.0,11,13.363636363636363
2123,RIH,RIP,16.0,25.0,46.0,5.0,6.0,7.0,8.0,12.0,8.0,8.0,16.0,11,14.272727272727273
2124,RIH,RIR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,5,1.2
2125,RIH,RME,1.0,16.0,13.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,10,4.1
2126,RIH,URA,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5,2.0
2127,RIH,URY,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,7,1.8571428571428572
2128,RIH,ADF,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0
2129,RIH,BWM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2130,RIH,RIS,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
2131,RIH,AIY,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4,4.5
2132,RIH,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2133,RIH,FLP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2134,RIH,SMD,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5
2135,RIH,DVA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2136,RIH,RIH,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2137,RIH,unk,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2138,DVC,AIB,15.0,6.0,9.0,1.0,3.0,2.0,7.0,7.0,7.0,16.0,12.0,11,7.7272727272727275
2139,DVC,AVA,50.0,50.0,66.0,5.0,3.0,5.0,2.0,4.0,10.0,16.0,15.0,11,20.545454545454547
2140,DVC,AVK,3.0,2.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,7,6.142857142857143
2141,DVC,CEPsh,0.0,0.0,12.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,5,4.0
2142,DVC,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
2143,DVC,PVT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3,1.3333333333333333
2144,DVC,RIB,26.0,8.0,15.0,1.0,5.0,2.0,6.0,7.0,3.0,10.0,14.0,11,8.818181818181818
2145,DVC,RIG,34.0,29.0,11.0,0.0,4.0,4.0,7.0,11.0,6.0,16.0,23.0,10,14.5
2146,DVC,RMF,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,5,11.0
2147,DVC,URA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0
2148,DVC,URY,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,5,1.8
2149,DVC,AVD,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1.0
2150,DVC,AVE,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,5,2.4
2151,DVC,URX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
2152,DVC,AIZ,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1.6666666666666667
2153,DVC,BAG,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.5
2154,DVC,ADE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2155,DVC,AVB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2156,DVC,RIV,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.5
2157,DVC,AVL,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0
2158,DVC,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2159,DVC,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2160,DVC,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2161,DVC,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2162,DVC,AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2163,DVC,FLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2164,DVC,SMD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2165,DVC,unk,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
2166,PVT,AIB,5.0,16.0,11.0,1.0,0.0,3.0,2.0,5.0,6.0,9.0,8.0,10,6.6
2167,PVT,AVK,27.0,16.0,5.0,3.0,5.0,5.0,13.0,17.0,8.0,21.0,26.0,11,13.272727272727273
2168,PVT,AVL,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,7.0,8,3.125
2169,PVT,CEPsh,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,4,2.75
2170,PVT,DVC,2.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,13.0,9,3.7777777777777777
2171,PVT,OLQ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0
2172,PVT,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
2173,PVT,RIG,9.0,7.0,22.0,3.0,4.0,1.0,5.0,4.0,4.0,8.0,7.0,11,6.7272727272727275
2174,PVT,RIR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3,1.0
2175,PVT,RME,8.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,2.6666666666666665
2176,PVT,RMF,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,8.0,6,8.666666666666666
2177,PVT,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4,1.5
2178,PVT,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
2179,PVT,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3,1.6666666666666667
2180,PVT,RIH,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4,1.75
2181,PVT,SMB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3,1.3333333333333333
2182,PVT,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0
2183,PVT,SAA,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.3333333333333333
2184,PVT,OLL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2185,PVT,RIM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2186,PVT,URB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2187,PVT,AVE,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.3333333333333333
2188,PVT,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2189,PVT,BAG,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2190,PVT,RIB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2191,PVT,unk,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0
2192,RME,BWM,0.0,0.0,0.0,24.0,35.0,45.0,60.0,81.0,103.0,161.0,147.0,8,82.0
2193,RME,GLR,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,6,1.1666666666666667
2194,RME,RMDD,0.0,2.0,0.0,5.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,9,3.0
2195,RME,RMDV,11.0,0.0,3.0,8.0,8.0,8.0,4.0,4.0,5.0,1.0,1.0,10,5.3
2196,RME,RME,12.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,11,3.5454545454545454
2197,RME,SMD,29.0,7.0,18.0,3.0,4.0,6.0,7.0,6.0,9.0,4.0,6.0,11,9.0
2198,RME,IL1,0.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,6,2.5
2199,RME,URA,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0
2200,RME,CEPD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2201,RME,OLL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2202,RME,RIB,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.5
2203,RME,RIH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2204,RME,RIP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2205,RME,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2206,RME,RMH,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5
2207,RME,IL2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
2208,RME,unk,141.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,159.0
2209,RID,FLP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2210,RID,RME,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2211,RID,AVM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2212,RID,DVA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2213,RID,PVR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2214,RID,RMG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2215,RID,unk,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2216,AVL,RIS,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,7,1.2857142857142858
2217,AVL,RME,0.0,0.0,10.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7,2.7142857142857144
2218,AVL,BAG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2219,AVL,CEPsh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2220,AVL,AVK,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2221,AVL,DVC,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2222,AVL,PVP,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2223,AVL,RIM,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2224,AVL,PVT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.3333333333333333
2225,AVL,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2226,AVL,URY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
2227,AVL,OLQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2228,AVL,RIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2229,unk,ADA,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5
2230,unk,AIB,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.5
2231,unk,RIM,0.0,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25.5
2232,unk,RMF,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.5
2233,unk,SAA,6.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12.0
2234,unk,SMB,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.5
2235,unk,unk,6.0,2.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,688.0
2236,unk,DVA,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
2237,unk,PLN,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
2238,unk,RIC,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23.5
2239,unk,RID,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
2240,unk,RME,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2241,unk,SIA,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
2242,unk,SIBV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2243,unk,ADE,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0
2244,unk,ADF,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2245,unk,AFD,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.0
2246,unk,AIA,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52.0
2247,unk,AIN,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0
2248,unk,AIY,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.0
2249,unk,AIZ,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
2250,unk,ALA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2251,unk,ALM,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0
2252,unk,AQR,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
2253,unk,ASE,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
2254,unk,ASG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2255,unk,ASI,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2256,unk,ASJ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2257,unk,ASK,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2258,unk,AUA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2259,unk,AVA,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,478.0
2260,unk,AVB,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,343.0
2261,unk,AVD,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.0
2262,unk,AVE,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,142.0
2263,unk,AVF,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0
2264,unk,AVH,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2265,unk,AVJ,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0
2266,unk,AVK,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58.0
2267,unk,AVL,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2268,unk,AVM,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.0
2269,unk,AWC,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0
2270,unk,BAG,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0
2271,unk,BDU,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0
2272,unk,CEPD,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0
2273,unk,CEPV,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0
2274,unk,CEPsh,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0
2275,unk,DA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2276,unk,DVC,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0
2277,unk,FLP,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2278,unk,IL1,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0
2279,unk,IL2,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0
2280,unk,OLL,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0
2281,unk,OLQ,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0
2282,unk,PVC,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0
2283,unk,PVM,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2284,unk,PVP,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
2285,unk,PVQ,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.0
2286,unk,PVR,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0
2287,unk,PVT,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0
2288,unk,RIA,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.0
2289,unk,RIB,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56.0
2290,unk,RIF,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84.0
2291,unk,RIG,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98.0
2292,unk,RIP,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
2293,unk,RIS,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
2294,unk,RIV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2295,unk,RMD,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0
2296,unk,RMDD,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52.0
2297,unk,RMDV,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0
2298,unk,RMG,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0
2299,unk,RMH,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0
2300,unk,SIBD,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2301,unk,SMD,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67.0
2302,unk,URA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2303,unk,URB,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2304,unk,URX,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0
2305,unk,URY,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
2306,unk,VB,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2307,HSN,ADL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.3333333333333333
2308,HSN,AIA,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3,9.333333333333334
2309,HSN,AIB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2310,HSN,AIM,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2311,HSN,AIZ,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,8.5
2312,HSN,ASH,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3,5.0
2313,HSN,ASJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2314,HSN,ASK,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3,3.3333333333333335
2315,HSN,AVF,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,7.333333333333333
2316,HSN,AVH,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0
2317,HSN,AVJ,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.5
2318,HSN,AWA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3,2.0
2319,HSN,AWB,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3,7.0
2320,HSN,BDU,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4,4.25
2321,HSN,HSN,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0
2322,HSN,PVN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4,1.75
2323,HSN,PVQ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3,2.0
2324,HSN,RIF,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4,7.25
2325,HSN,RIM,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,4.5
2326,HSN,RIR,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2327,HSN,RMDD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2328,HSN,RMG,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.5
2329,HSN,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2330,HSN,AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2331,HSN,ASE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0
2332,HSN,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2333,HSN,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0
2334,HSN,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0
2335,HSN,AVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2336,HSN,unk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2337,PVN,ALM,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4,1.5
2338,PVN,AVJ,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3,5.666666666666667
2339,PVN,BDU,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,4,8.75
2340,PVN,CEPD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2341,PVN,PVN,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3,3.6666666666666665
