,pre,post,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,cel_n2u_adjacency.csv' with 89 nodes and 2150 edges_weight,cel_jsh_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
2638,ASJ,URB,5376.0,0.0,9600.0,2640.0,48321.0,0.0,0.0,88800.0,149520.0,6,50709.5,6,0.0,no,no,no
2639,ASJ,URX,102400.0,123120.0,88800.0,59760.0,194641.0,2472.0,2472.0,348480.0,202800.0,9,124993.88888888889,9,0.0,no,yes,no
2640,ASJ,URY,62720.0,32640.0,25440.0,54960.0,90900.0,0.0,0.0,34560.0,56400.0,7,51088.57142857143,7,0.0,no,no,no
2641,ASJ,AVF,0.0,7560.0,0.0,0.0,2280619.0,36455.0,36455.0,880920.0,7353120.0,6,1765854.8333333333,6,0.0,no,no,no
2642,ASJ,AWC,0.0,1680.0,0.0,2640.0,0.0,0.0,0.0,0.0,48720.0,3,17680.0,3,0.0,no,no,no
2643,ASJ,CAN,0.0,30480.0,720.0,0.0,249047.0,0.0,0.0,0.0,0.0,3,93415.66666666667,3,0.0,no,no,no
2644,ASJ,CEPD,0.0,19320.0,32400.0,0.0,11489.0,1124.0,1124.0,61200.0,48720.0,7,25053.85714285714,7,0.0,no,no,no
2645,ASJ,RIM,0.0,4440.0,0.0,29400.0,12503.0,76.0,76.0,0.0,13680.0,6,10029.166666666666,6,0.0,no,no,no
2646,ASJ,URA,0.0,120.0,0.0,6240.0,0.0,0.0,0.0,0.0,5280.0,3,3880.0,3,0.0,no,no,no
2647,ASJ,VA,0.0,3720.0,0.0,0.0,0.0,0.0,0.0,32160.0,0.0,2,17940.0,2,0.0,no,no,no
2648,ASJ,VB,0.0,61680.0,0.0,0.0,0.0,0.0,0.0,242880.0,0.0,2,152280.0,2,0.0,no,no,no
2649,ASJ,excgl,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1920.0,1,0.0,no,no,no
2650,ASJ,AVA,0.0,0.0,103440.0,0.0,6758.0,421.0,421.0,0.0,0.0,4,27760.0,4,0.0,no,no,no
2651,ASJ,RMDD,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1,120.0,1,0.0,no,no,no
2652,ASJ,HSN,0.0,0.0,0.0,0.0,0.0,29326.0,29326.0,0.0,3831840.0,3,1296830.6666666667,3,0.0,no,no,no
2653,ASJ,PLN,0.0,0.0,0.0,0.0,0.0,372.0,372.0,0.0,0.0,2,372.0,2,0.0,no,no,no
2654,ASJ,PVC,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2,9.0,2,0.0,no,no,no
2655,ASJ,PVN,0.0,0.0,0.0,0.0,0.0,312.0,312.0,0.0,11760.0,3,4128.0,3,0.0,no,no,no
2656,ASJ,RID,0.0,0.0,0.0,0.0,0.0,807.0,807.0,0.0,0.0,2,807.0,2,0.0,no,no,no
2657,ASJ,RMD,0.0,0.0,0.0,0.0,0.0,2352.0,2352.0,0.0,0.0,2,2352.0,2,0.0,no,no,no
2658,ASJ,VB02,0.0,0.0,0.0,0.0,0.0,752.0,752.0,0.0,0.0,2,752.0,2,0.0,no,no,no
2659,ASJ,BDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29280.0,1,29280.0,1,0.0,no,no,no
2660,ASJ,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610800.0,1,610800.0,1,0.0,no,no,no
2661,CAN,IL2,9216.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6348.0,2,0.0,no,no,no
2662,CAN,PVQ,9472.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,3,3677.3333333333335,3,0.0,no,no,no
2663,CAN,IL1,0.0,11160.0,0.0,0.0,1689.0,0.0,0.0,0.0,0.0,2,6424.5,2,0.0,no,no,no
2664,CAN,OLL,0.0,11400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11400.0,1,0.0,no,no,no
2665,CAN,SAA,0.0,127320.0,0.0,0.0,121651.0,0.0,0.0,0.0,9600.0,3,86190.33333333333,3,0.0,no,no,no
2666,CAN,SMD,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1440.0,1,0.0,no,no,no
2667,CAN,URB,0.0,3360.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3180.0,2,0.0,no,no,no
2668,CAN,SMB,0.0,0.0,1680.0,0.0,0.0,0.0,0.0,14040.0,0.0,2,7860.0,2,0.0,no,no,no
2669,ASG,ASI,1243904.0,1485600.0,344040.0,197160.0,3011204.0,41243.0,41243.0,2132160.0,6507600.0,9,1667128.2222222222,9,0.0,no,yes,no
2670,ASG,ASJ,325120.0,329040.0,194280.0,209640.0,313251.0,4913.0,4913.0,263400.0,1602720.0,9,360808.55555555556,9,0.0,no,yes,no
2671,ASG,ASK,42752.0,56040.0,19680.0,20640.0,242288.0,3995.0,3995.0,328440.0,401760.0,9,124398.88888888889,9,0.0,no,yes,no
2672,ASG,AWA,178176.0,419280.0,210240.0,268680.0,905286.0,18510.0,18510.0,849720.0,1525920.0,9,488258.0,9,0.0,no,yes,no
2673,ASG,AWB,7936.0,20040.0,0.0,0.0,0.0,1396.0,1396.0,0.0,9840.0,5,8121.6,5,0.0,no,no,no
2674,ASG,AWC,1585152.0,1346640.0,1043280.0,411720.0,5024531.0,47444.0,47444.0,2118000.0,7463280.0,9,2120832.3333333335,9,0.0,no,yes,no
2675,ASG,CEPV,132352.0,156480.0,109080.0,77400.0,271011.0,4035.0,4035.0,303480.0,552720.0,9,178954.77777777778,9,0.0,no,yes,no
2676,ASG,PVQ,2816.0,7800.0,0.0,82800.0,0.0,392.0,392.0,0.0,105600.0,6,33300.0,6,0.0,no,no,no
2677,ASG,RIC,65280.0,360840.0,30120.0,90480.0,47984.0,3484.0,3484.0,405960.0,1314720.0,9,258039.11111111112,9,0.0,no,yes,no
2678,ASG,RID,97792.0,0.0,0.0,10320.0,30750.0,3218.0,3218.0,0.0,101520.0,6,41136.333333333336,6,0.0,no,no,no
2679,ASG,SAA,36608.0,111480.0,150360.0,193800.0,0.0,0.0,0.0,180600.0,284160.0,6,159501.33333333334,6,0.0,no,no,no
2680,ASG,SAB,91648.0,0.0,92280.0,138480.0,177408.0,2928.0,2928.0,303360.0,0.0,7,115576.0,7,0.0,no,no,no
2681,ASG,excgl,1536.0,41760.0,12480.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18592.0,3,0.0,no,no,no
2682,ASG,ASH,0.0,3000.0,5280.0,480.0,377793.0,9304.0,9304.0,82080.0,180720.0,8,83495.125,8,0.0,no,no,no
2683,ASG,AVB,0.0,11520.0,44040.0,5640.0,105768.0,8234.0,8234.0,12360.0,240.0,8,24504.5,8,0.0,no,no,no
2684,ASG,AVF,0.0,38160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38160.0,1,0.0,no,no,no
2685,ASG,BAG,0.0,3240.0,0.0,0.0,62852.0,0.0,0.0,0.0,25200.0,3,30430.666666666668,3,0.0,no,no,no
2686,ASG,RIB,0.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3120.0,1,0.0,no,no,no
2687,ASG,SIBV,0.0,82440.0,0.0,0.0,63866.0,880.0,880.0,0.0,6240.0,5,30861.2,5,0.0,no,no,no
2688,ASG,SMB,0.0,341880.0,0.0,0.0,100699.0,5688.0,5688.0,341520.0,885360.0,6,280139.1666666667,6,0.0,no,no,no
2689,ASG,SMD,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,85920.0,6000.0,3,32240.0,3,0.0,no,no,no
2690,ASG,VA,0.0,31200.0,0.0,0.0,0.0,0.0,0.0,110160.0,0.0,2,70680.0,2,0.0,no,no,no
2691,ASG,VB,0.0,80040.0,0.0,0.0,0.0,0.0,0.0,370920.0,0.0,2,225480.0,2,0.0,no,no,no
2692,ASG,AUA,0.0,0.0,0.0,1680.0,3041.0,534.0,534.0,0.0,0.0,4,1447.25,4,0.0,no,no,no
2693,ASG,DA,0.0,0.0,0.0,3120.0,0.0,0.0,0.0,0.0,0.0,1,3120.0,1,0.0,no,no,no
2694,ASG,AVA,0.0,0.0,0.0,0.0,6420.0,1503.0,1503.0,0.0,0.0,3,3142.0,3,0.0,no,no,no
2695,ASG,HSN,0.0,0.0,0.0,0.0,0.0,1268.0,1268.0,0.0,73920.0,3,25485.333333333332,3,0.0,no,no,no
2696,ASG,RIF,0.0,0.0,0.0,0.0,0.0,1204.0,1204.0,0.0,0.0,2,1204.0,2,0.0,no,no,no
2697,ASG,RIR,0.0,0.0,0.0,0.0,0.0,410.0,410.0,0.0,0.0,2,410.0,2,0.0,no,no,no
2698,ASG,RIS,0.0,0.0,0.0,0.0,0.0,1248.0,1248.0,0.0,0.0,2,1248.0,2,0.0,no,no,no
2699,ASG,RME,0.0,0.0,0.0,0.0,0.0,1170.0,1170.0,0.0,0.0,2,1170.0,2,0.0,no,no,no
2700,ASG,URX,0.0,0.0,0.0,0.0,0.0,189.0,189.0,0.0,0.0,2,189.0,2,0.0,no,no,no
2701,ASG,VB02,0.0,0.0,0.0,0.0,0.0,1708.0,1708.0,0.0,0.0,2,1708.0,2,0.0,no,no,no
2702,ASG,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1,1920.0,1,0.0,no,no,no
2703,ASG,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,1,4080.0,1,0.0,no,no,no
2704,ASG,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240240.0,1,240240.0,1,0.0,no,no,no
2705,ASG,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,1,1680.0,1,0.0,no,no,no
2706,ASG,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74880.0,1,74880.0,1,0.0,no,no,no
2707,ASG,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,1,2880.0,1,0.0,no,no,no
2708,RME,RME,12604928.0,10627920.0,9759240.0,5976120.0,21242999.0,171605.0,171605.0,21184560.0,37464720.0,9,13244855.222222222,9,0.0,no,yes,no
2709,RME,SIA,44288.0,10440.0,53880.0,61200.0,154767.0,2058.0,2058.0,432480.0,746640.0,9,167534.55555555556,9,0.0,no,yes,no
2710,RME,SIBD,97536.0,167520.0,33840.0,169560.0,42577.0,0.0,0.0,121680.0,69840.0,7,100364.71428571429,7,0.0,no,no,no
2711,RME,SIBV,123904.0,0.0,0.0,101160.0,308520.0,1968.0,1968.0,36360.0,620400.0,7,170611.42857142858,7,0.0,no,no,no
2712,RME,SMB,477184.0,523080.0,438840.0,306000.0,1588222.0,32751.0,32751.0,378480.0,1702320.0,9,608847.5555555555,9,0.0,no,yes,no
2713,RME,SMD,1281536.0,1624080.0,2203440.0,984840.0,5466189.0,64246.0,64246.0,6746520.0,7879920.0,9,2923890.777777778,9,0.0,no,yes,no
2714,RME,URA,5234944.0,4216440.0,4908120.0,2370840.0,11430474.0,76910.0,76910.0,8785080.0,17504400.0,9,6067124.222222222,9,0.0,no,yes,no
2715,RME,URB,21248.0,18720.0,8640.0,299880.0,0.0,1865.0,1865.0,960.0,7440.0,8,45077.25,8,0.0,no,no,no
2716,RME,URX,96768.0,0.0,0.0,11880.0,0.0,0.0,0.0,61560.0,0.0,3,56736.0,3,0.0,no,no,no
2717,RME,URY,3400960.0,3004920.0,2929560.0,2184120.0,6702637.0,29342.0,29342.0,7075680.0,8647920.0,9,3778275.6666666665,9,0.0,no,yes,no
2718,RME,SAA,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,148320.0,0.0,2,74940.0,2,0.0,no,no,no
2719,RME,VB,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,201600.0,0.0,2,102540.0,2,0.0,no,no,no
2720,RME,RMF,0.0,0.0,0.0,0.0,281823.0,3960.0,3960.0,0.0,562560.0,4,213075.75,4,0.0,no,no,no
2721,RME,RMG,0.0,0.0,0.0,0.0,14530.0,0.0,0.0,0.0,480.0,2,7505.0,2,0.0,no,no,no
2722,RME,RMH,0.0,0.0,0.0,0.0,34805.0,290.0,290.0,122280.0,103200.0,5,52173.0,5,0.0,no,no,no
2723,RME,SAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,1,9600.0,1,0.0,no,no,no
2724,RMDD,RMDD,428544.0,645600.0,560640.0,238800.0,1256724.0,12970.0,12970.0,1520280.0,1979280.0,9,739534.2222222222,9,0.0,no,yes,no
2725,RMDD,RMDV,9879552.0,8520120.0,8405520.0,5280120.0,21014230.0,113970.0,113970.0,16393080.0,31380240.0,9,11233422.444444444,9,0.0,no,yes,no
2726,RMDD,RME,1738496.0,1642200.0,1802760.0,764520.0,3695828.0,28474.0,28474.0,2878920.0,6848880.0,9,2158728.0,9,0.0,no,yes,no
2727,RMDD,RMG,185600.0,49320.0,189600.0,29520.0,194640.0,9344.0,9344.0,207000.0,2078880.0,9,328138.6666666667,9,0.0,no,yes,no
2728,RMDD,SAA,906496.0,1159680.0,397560.0,286920.0,1702439.0,58595.0,58595.0,1704120.0,3337200.0,9,1067956.111111111,9,0.0,no,yes,no
2729,RMDD,SIA,1180416.0,669720.0,664440.0,490800.0,2193436.0,18758.0,18758.0,1860600.0,3189600.0,9,1142947.5555555555,9,0.0,no,yes,no
2730,RMDD,SIBD,325120.0,99000.0,156240.0,87000.0,90561.0,1661.0,1661.0,175800.0,495360.0,9,159155.88888888888,9,0.0,no,yes,no
2731,RMDD,SIBV,1351680.0,2150520.0,1038360.0,861000.0,1686895.0,65264.0,65264.0,1375680.0,5882160.0,9,1608535.888888889,9,0.0,no,yes,no
2732,RMDD,SMB,2503936.0,1029240.0,1759080.0,1159560.0,4940387.0,25202.0,25202.0,3321840.0,7307280.0,9,2452414.111111111,9,0.0,no,yes,no
2733,RMDD,SMD,2078720.0,1305480.0,1121640.0,1423320.0,4588952.0,78411.0,78411.0,3807840.0,4824720.0,9,2145277.111111111,9,0.0,no,yes,no
2734,RMDD,URA,324096.0,258360.0,420960.0,54840.0,348395.0,4409.0,4409.0,415320.0,798960.0,9,292194.3333333333,9,0.0,no,yes,no
2735,RMDD,URB,401920.0,160800.0,339240.0,78120.0,1277336.0,7896.0,7896.0,860640.0,1243920.0,9,486418.6666666667,9,0.0,no,yes,no
2736,RMDD,URY,2513152.0,2853720.0,1965240.0,956640.0,7727552.0,52126.0,52126.0,5520840.0,13395120.0,9,3892946.222222222,9,0.0,no,yes,no
2737,RMDD,excgl,386304.0,94200.0,35040.0,49200.0,0.0,0.0,0.0,425640.0,0.0,5,198076.8,5,0.0,no,no,no
2738,RMDD,RMH,0.0,347760.0,0.0,0.0,2039345.0,14051.0,14051.0,854520.0,3867600.0,6,1189554.5,6,0.0,no,no,no
2739,RMDD,SDQ,0.0,10800.0,0.0,0.0,0.0,2501.0,2501.0,35280.0,241200.0,5,58456.4,5,0.0,no,no,no
2740,RMDD,URX,0.0,7320.0,0.0,720.0,0.0,93.0,93.0,44280.0,0.0,5,10501.2,5,0.0,no,no,no
2741,RMDD,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364800.0,1,364800.0,1,0.0,no,no,no
2742,RMDD,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418320.0,1,418320.0,1,0.0,no,no,no
2743,BWM,BWM,32715264.0,35915160.0,26965680.0,16018560.0,128279125.0,0.0,0.0,92032800.0,278232720.0,7,87165615.57142857,7,0.0,no,no,no
2744,BWM,CEPD,5033728.0,3096840.0,3403560.0,2556480.0,10368051.0,0.0,0.0,7893360.0,14096160.0,7,6635454.142857143,7,0.0,no,no,no
2745,BWM,CEPV,3505152.0,3120720.0,2601000.0,2698200.0,9725330.0,0.0,0.0,7169640.0,15285840.0,7,6300840.285714285,7,0.0,no,no,no
2746,BWM,IL1,2420224.0,990960.0,1872120.0,1197360.0,6750279.0,0.0,0.0,5460360.0,8108400.0,7,3828529.0,7,0.0,no,no,no
2747,BWM,IL2,293888.0,265920.0,457920.0,49320.0,195316.0,0.0,0.0,246240.0,395760.0,7,272052.0,7,0.0,no,no,no
2748,BWM,OLL,24064.0,24600.0,60240.0,33360.0,40211.0,0.0,0.0,8880.0,270240.0,7,65942.14285714286,7,0.0,no,no,no
2749,BWM,OLQ,24320.0,21960.0,1200.0,287760.0,8785.0,0.0,0.0,136800.0,42960.0,7,74826.42857142857,7,0.0,no,no,no
2750,BWM,PVR,123648.0,375360.0,213480.0,624000.0,86169.0,0.0,0.0,628440.0,1688400.0,7,534213.8571428572,7,0.0,no,no,no
2751,BWM,RIA,24832.0,113520.0,208080.0,45960.0,141248.0,0.0,0.0,46680.0,543840.0,7,160594.2857142857,7,0.0,no,no,no
2752,BWM,RIC,428032.0,59520.0,106800.0,982920.0,530867.0,0.0,0.0,307680.0,174960.0,7,370111.28571428574,7,0.0,no,no,no
2753,BWM,RIM,485888.0,1072320.0,1079520.0,190440.0,3145693.0,0.0,0.0,2294400.0,4777440.0,7,1863671.5714285714,7,0.0,no,no,no
2754,BWM,RIP,733184.0,345480.0,655440.0,727560.0,996860.0,0.0,0.0,694080.0,964560.0,7,731023.4285714285,7,0.0,no,no,no
2755,BWM,RIV,150784.0,416280.0,199440.0,170160.0,1906875.0,0.0,0.0,846120.0,4876080.0,7,1223677.0,7,0.0,no,no,no
2756,BWM,RMD,4685824.0,2689560.0,3882000.0,3316440.0,7716721.0,0.0,0.0,5347920.0,12117360.0,7,5679403.571428572,7,0.0,no,no,no
2757,BWM,RMDD,6903808.0,5026800.0,6261360.0,3405600.0,16561100.0,0.0,0.0,15262440.0,23326800.0,7,10963986.857142856,7,0.0,no,no,no
2758,BWM,RMDV,8072192.0,6088200.0,6701040.0,5466120.0,18392970.0,0.0,0.0,15784320.0,25938480.0,7,12349046.0,7,0.0,no,no,no
2759,BWM,RME,5727232.0,4636080.0,6272160.0,3645600.0,18683238.0,0.0,0.0,10964760.0,25386240.0,7,10759330.0,7,0.0,no,no,no
2760,BWM,RMG,1583104.0,2073480.0,1636080.0,307560.0,9507034.0,0.0,0.0,5782200.0,10937760.0,7,4546745.428571428,7,0.0,no,no,no
2761,BWM,SAA,7424.0,228360.0,78120.0,31320.0,449429.0,0.0,0.0,314280.0,554640.0,7,237653.2857142857,7,0.0,no,no,no
2762,BWM,SIA,79104.0,17160.0,7080.0,25440.0,0.0,0.0,0.0,38400.0,0.0,5,33436.8,5,0.0,no,no,no
2763,BWM,SIBD,199936.0,165600.0,284040.0,90840.0,551144.0,0.0,0.0,471960.0,1286160.0,7,435668.5714285714,7,0.0,no,no,no
2764,BWM,SIBV,314112.0,252240.0,489960.0,228000.0,407528.0,0.0,0.0,424800.0,994560.0,7,444457.14285714284,7,0.0,no,no,no
2765,BWM,SMB,3587072.0,2877480.0,2898360.0,2815440.0,7192614.0,0.0,0.0,5841960.0,12475200.0,7,5384018.0,7,0.0,no,no,no
2766,BWM,SMD,2345728.0,2200440.0,1588560.0,1353480.0,3571795.0,0.0,0.0,3404040.0,7530960.0,7,3142143.285714286,7,0.0,no,no,no
2767,BWM,URA,6102272.0,4977720.0,5666040.0,2794320.0,13195091.0,0.0,0.0,12477480.0,21699600.0,7,9558931.857142856,7,0.0,no,no,no
2768,BWM,URB,2956544.0,519360.0,1543080.0,1493880.0,69947.0,0.0,0.0,784800.0,0.0,6,1227935.1666666667,6,0.0,no,no,no
2769,BWM,URY,69632.0,174000.0,61200.0,40320.0,1297269.0,0.0,0.0,860880.0,1511760.0,7,573580.1428571428,7,0.0,no,no,no
2770,BWM,excgl,13824.0,2160.0,0.0,252720.0,0.0,0.0,0.0,0.0,0.0,3,89568.0,3,0.0,no,no,no
2771,BWM,PVC,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5040.0,1,0.0,no,no,no
2772,BWM,RIF,0.0,57360.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,2,31800.0,2,0.0,no,no,no
2773,BWM,RIH,0.0,13560.0,42120.0,0.0,0.0,0.0,0.0,0.0,274320.0,3,110000.0,3,0.0,no,no,no
2774,BWM,RMH,0.0,499920.0,0.0,0.0,3299784.0,0.0,0.0,4953480.0,1686000.0,4,2609796.0,4,0.0,no,no,no
2775,BWM,SDQ,0.0,9720.0,0.0,0.0,0.0,0.0,0.0,0.0,235680.0,2,122700.0,2,0.0,no,no,no
2776,BWM,Fragment1,0.0,0.0,0.0,29760.0,0.0,0.0,0.0,0.0,0.0,1,29760.0,1,0.0,no,no,no
2777,BWM,PVT,0.0,0.0,0.0,37440.0,0.0,0.0,0.0,0.0,0.0,1,37440.0,1,0.0,no,no,no
2778,BWM,RID,0.0,0.0,0.0,11640.0,0.0,0.0,0.0,0.0,303360.0,2,157500.0,2,0.0,no,no,no
2779,BWM,URX,0.0,0.0,0.0,7200.0,96644.0,0.0,0.0,23880.0,0.0,3,42574.666666666664,3,0.0,no,no,no
2780,BWM,RMF,0.0,0.0,0.0,0.0,161862.0,0.0,0.0,0.0,6774240.0,2,3468051.0,2,0.0,no,no,no
2781,BWM,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178320.0,1,178320.0,1,0.0,no,no,no
2782,BWM,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258720.0,1,258720.0,1,0.0,no,no,no
2783,BWM,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125520.0,1,125520.0,1,0.0,no,no,no
2784,RMD,RMD,1390080.0,2035920.0,1581360.0,1193040.0,4121948.0,38154.0,38154.0,3297480.0,6372720.0,9,2229872.888888889,9,0.0,no,yes,no
2785,RMD,RMDD,2802432.0,1893240.0,2035080.0,1745880.0,3671499.0,33617.0,33617.0,3137640.0,4779360.0,9,2236929.4444444445,9,0.0,no,yes,no
2786,RMD,RMDV,2440960.0,2232600.0,2322600.0,1636080.0,5152941.0,55759.0,55759.0,3925680.0,8743440.0,9,2951757.6666666665,9,0.0,no,yes,no
2787,RMD,RMG,7779584.0,3298080.0,5415720.0,2963640.0,8014108.0,74687.0,74687.0,8907000.0,13125360.0,9,5516985.111111111,9,0.0,no,yes,no
2788,RMD,SAA,300544.0,26880.0,143400.0,164880.0,254451.0,3313.0,3313.0,111960.0,48480.0,9,117469.0,9,0.0,no,yes,no
2789,RMD,SIA,1986560.0,1907640.0,1799160.0,1211520.0,4806572.0,39446.0,39446.0,4178520.0,9740160.0,9,2856558.222222222,9,0.0,no,yes,no
2790,RMD,SIBD,993792.0,699360.0,1202760.0,511920.0,2496890.0,7536.0,7536.0,1509720.0,2189520.0,9,1068781.5555555555,9,0.0,no,yes,no
2791,RMD,SIBV,1491712.0,1578960.0,1274160.0,857640.0,3565731.0,26783.0,26783.0,2835840.0,5205360.0,9,1873663.2222222222,9,0.0,no,yes,no
2792,RMD,SMB,371968.0,402480.0,297240.0,268560.0,632246.0,14541.0,14541.0,825840.0,1631280.0,9,495410.6666666667,9,0.0,no,yes,no
2793,RMD,SMD,1788928.0,1667760.0,1383240.0,1219080.0,3673862.0,39279.0,39279.0,3548760.0,6301440.0,9,2184625.3333333335,9,0.0,no,yes,no
2794,RMD,URA,50944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50944.0,1,0.0,no,no,no
2795,RMD,URB,756224.0,778800.0,557880.0,436680.0,470383.0,5401.0,5401.0,858840.0,496320.0,9,485103.22222222225,9,0.0,no,yes,no
2796,RMD,URY,7168.0,0.0,0.0,0.0,0.0,154.0,154.0,0.0,13920.0,4,5349.0,4,0.0,no,no,no
2797,RMD,RME,0.0,82920.0,10680.0,0.0,315616.0,3780.0,3780.0,201360.0,433920.0,7,150293.7142857143,7,0.0,no,no,no
2798,RMD,RMH,0.0,2369280.0,0.0,0.0,6969598.0,32285.0,32285.0,4731840.0,9773760.0,6,3984841.3333333335,6,0.0,no,no,no
2799,RMD,SDQ,0.0,31920.0,0.0,0.0,0.0,655.0,655.0,0.0,63840.0,4,24267.5,4,0.0,no,no,no
2800,RMD,URX,0.0,4440.0,0.0,0.0,67584.0,8031.0,8031.0,8280.0,24480.0,6,20141.0,6,0.0,no,no,no
2801,RMD,RMF,0.0,0.0,0.0,0.0,2597927.0,29590.0,29590.0,0.0,7327680.0,4,2496196.75,4,0.0,no,no,no
2802,RMD,VB01,0.0,0.0,0.0,0.0,0.0,833.0,833.0,0.0,0.0,2,833.0,2,0.0,no,no,no
2803,RMD,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025040.0,1,1025040.0,1,0.0,no,no,no
2804,RIP,RIP,572160.0,581160.0,391440.0,191520.0,79748.0,24342.0,24342.0,561120.0,618720.0,9,338283.55555555556,9,0.0,no,yes,no
2805,RIP,RMDD,35072.0,38640.0,58200.0,7320.0,45956.0,385.0,385.0,7440.0,15360.0,9,23195.333333333332,9,0.0,no,yes,no
2806,RIP,RMDV,40704.0,23040.0,59400.0,5760.0,32100.0,32.0,32.0,21480.0,38880.0,9,24603.11111111111,9,0.0,no,yes,no
2807,RIP,RME,2036480.0,1599840.0,1367400.0,963360.0,3439009.0,30914.0,30914.0,1796400.0,3714000.0,9,1664257.4444444445,9,0.0,no,yes,no
2808,RIP,SIBV,20992.0,30600.0,79920.0,7680.0,7772.0,1045.0,1045.0,274320.0,285360.0,9,78748.22222222222,9,0.0,no,yes,no
2809,RIP,SMB,60416.0,0.0,43680.0,35280.0,0.0,0.0,0.0,58200.0,0.0,4,49394.0,4,0.0,no,no,no
2810,RIP,URA,3880960.0,3557160.0,3556080.0,2042640.0,11981628.0,90870.0,90870.0,9307800.0,13141440.0,9,5294383.111111111,9,0.0,no,yes,no
2811,RIP,URX,126720.0,337800.0,41280.0,76320.0,280472.0,8198.0,8198.0,629760.0,136320.0,9,182785.33333333334,9,0.0,no,yes,no
2812,RIP,URY,14592.0,155760.0,139560.0,9240.0,210185.0,6471.0,6471.0,218640.0,708240.0,9,163239.88888888888,9,0.0,no,yes,no
2813,RIP,RIV,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,96000.0,0.0,2,48506.5,2,0.0,no,no,no
2814,RIP,RMH,0.0,0.0,0.0,0.0,86507.0,673.0,673.0,23040.0,10800.0,5,24338.6,5,0.0,no,no,no
2815,RIP,SDQ,0.0,0.0,0.0,0.0,0.0,840.0,840.0,0.0,0.0,2,840.0,2,0.0,no,no,no
2816,RIP,SIBD,0.0,0.0,0.0,0.0,0.0,481.0,481.0,1440.0,0.0,3,800.6666666666666,3,0.0,no,no,no
2817,RIP,URB,0.0,0.0,0.0,0.0,0.0,22692.0,22692.0,72960.0,44640.0,4,40746.0,4,0.0,no,no,no
2818,AQR,ASH,0.0,105120.0,0.0,0.0,81776.0,0.0,0.0,8760.0,0.0,3,65218.666666666664,3,0.0,no,no,no
2819,AQR,AVA,0.0,1254960.0,0.0,0.0,5012029.0,35852.0,35852.0,3223680.0,5433840.0,6,2499368.8333333335,6,0.0,no,no,no
2820,AQR,AVB,0.0,1770600.0,0.0,0.0,5275268.0,43299.0,43299.0,4739160.0,7215360.0,6,3181164.3333333335,6,0.0,no,no,no
